CustomerId,surname,middle,given,sex,age,bday,est_income
15761047,H?,I,Edward,Male,31,1986-06-17," PHP 38,000.00 "
15761053,Lock,I,David,Male,48,1969-06-04," PHP 5,000.00 "
15761076,Lei,E,Michael,Male,41,1976-06-05," PHP 100,000.00 "
15761102,T'ao,F,Patricia,Female,32,1985-06-05," PHP 110,000.00 "
15761132,Capon,H,Daniel,Male,46,1971-06-20," PHP 36,000.00 "
15761149,Teng,B,Linda,Female,44,1973-06-06," PHP 16,000.00 "
15761158,Y?an,M,Betty,Female,54,1963-06-24," PHP 109,000.00 "
15761168,Manna,T,Lisa,Female,38,1979-05-09," PHP 29,000.00 "
15761241,Hsieh,A,Ruth,Female,36,1981-06-23," PHP 101,000.00 "
15761294,Manna,T,Karen,Female,56,1961-06-19," PHP 93,000.00 "
15761340,Bullen,F,Thomas,Male,22,1995-06-18," PHP 72,000.00 "
15761348,Kuo,M,Betty,Female,38,1979-05-15," PHP 139,000.00 "
15761364,Nkemjika,H,Paul,Male,30,1987-06-01," PHP 131,000.00 "
15761374,Bellucci,L,Mark,Male,54,1963-06-08," PHP 149,000.00 "
15761453,Kovalev,L,Michael,Male,42,1975-05-16," PHP 68,000.00 "
15761477,Golibe,K,Donald,Male,24,1993-05-29," PHP 56,000.00 "
15761487,Yefimova,E,Karen,Female,55,1962-05-30," PHP 179,000.00 "
15761497,Udinesi,J,Lisa,Female,48,1969-05-23," PHP 123,000.00 "
15761506,Russell,N,Thomas,Male,19,1998-06-15," PHP 135,000.00 "
15761525,Shaw,T,Barbara,Female,31,1986-05-07," PHP 56,000.00 "
15761554,Blackburn,K,Thomas,Male,54,1963-06-29," PHP 20,000.00 "
15761600,White,J,Kenneth,Male,43,1974-06-28," PHP 95,000.00 "
15761606,Law,F,Carol,Female,37,1980-06-04," PHP 92,000.00 "
15761654,Boni,L,Donald,Male,30,1987-05-28," PHP 127,000.00 "
15761670,Morley,E,Linda,Female,50,1967-06-24," PHP 95,000.00 "
15761692,Muir,D,John,Male,40,1977-06-17," PHP 154,000.00 "
15761706,Y?an,S,Nancy,Female,39,1978-05-30," PHP 18,000.00 "
15761713,Johnstone,L,Nancy,Female,43,1974-06-12," PHP 86,000.00 "
15761717,Ch'ien,K,John,Male,26,1991-05-10," PHP 60,000.00 "
15761720,Mead,R,Richard,Male,41,1976-05-21," PHP 18,000.00 "
15761733,King,E,Linda,Female,42,1975-05-28," PHP 126,000.00 "
15761763,Jamieson,Q,Edward,Male,33,1984-05-23," PHP 111,000.00 "
15761775,Myers,A,William,Male,20,1997-05-19," PHP 35,000.00 "
15761783,Shah,B,William,Male,41,1976-05-11," PHP 142,000.00 "
15761854,Burn,Q,Betty,Female,24,1993-05-21," PHP 51,000.00 "
15761886,Franklin,I,Robert,Male,36,1981-05-27," PHP 58,000.00 "
15761950,Woronoff,C,Sandra,Female,45,1972-05-19," PHP 112,000.00 "
15761976,Su,L,Carol,Female,31,1986-06-26," PHP 99,000.00 "
15761986,Obialo,K,Dorothy,Female,32,1985-06-18," PHP 48,000.00 "
15762045,Gilchrist,N,Maria,Female,37,1980-05-30," PHP 75,000.00 "
15762048,Yuan,D,Betty,Female,33,1984-05-17," PHP 67,000.00 "
15762091,Simpson,G,Sharon,Female,22,1995-05-17," PHP 24,000.00 "
15762110,Anderson,I,Edward,Male,37,1980-06-19," PHP 141,000.00 "
15762123,Davide,O,Karen,Female,34,1983-06-13," PHP 89,000.00 "
15762134,Liang,L,Steven,Male,59,1958-06-22," PHP 150,000.00 "
15762138,Hu,B,Paul,Male,42,1975-06-20," PHP 160,000.00 "
15762169,Bergman,M,Thomas,Male,37,1980-06-18," PHP 62,000.00 "
15762172,Kerr,D,Linda,Female,39,1978-06-13," PHP 140,000.00 "
15762198,Capon,A,Kenneth,Male,34,1983-06-12," PHP 131,000.00 "
15762216,Barrera,T,Elizabeth,Female,41,1976-06-25," PHP 148,000.00 "
15762218,Mills,N,Nancy,Female,39,1978-05-23," PHP 114,000.00 "
15762228,Barnes,L,William,Male,,," PHP 37,000.00 "
15762238,Fraser,T,Ruth,Female,44,1973-06-21," PHP 38,000.00 "
15762268,Hancock,R,Carol,Female,41,1976-06-23," PHP 22,000.00 "
15762277,Jamieson,F,Robert,Male,47,1970-06-16," PHP 58,000.00 "
15762331,Moss,P,Paul,Male,37,1980-05-11," PHP 158,000.00 "
15762332,Ulyanova,M,Betty,Female,31,1986-06-01," PHP 15,000.00 "
15762392,Ilyina,A,Daniel,Male,30,1987-06-11," PHP 40,000.00 "
15762418,Gant,H,Richard,Male,22,1995-05-09," PHP 108,000.00 "
15762455,Yeh,G,John,Male,33,1984-06-01," PHP 128,000.00 "
15762543,Goliwe,L,Sharon,Female,32,1985-05-30," PHP 106,000.00 "
15762573,Bednall,H,Maria,Female,34,1983-05-08," PHP 64,000.00 "
15762588,Kaleski,N,Steven,Male,31,1986-06-10," PHP 48,000.00 "
15762605,Wall,G,Charles,Male,58,1959-06-25," PHP 116,000.00 "
15762615,Campbell,S,Patricia,Female,40,1977-06-25," PHP 62,000.00 "
15762682,Mitchell,O,Susan,Female,35,1982-05-25," PHP 19,000.00 "
15762708,Chiemezie,S,Carol,Female,38,1979-05-23," PHP 20,000.00 "
15762716,Chigozie,R,Ruth,Female,60,1957-05-19," PHP 38,000.00 "
15762729,Ukaegbunam,T,Betty,Female,28,1989-05-18," PHP 48,000.00 "
15762745,Macvitie,M,Thomas,Male,32,1985-06-01," PHP 99,000.00 "
15762762,Onyekachukwu,O,Patricia,Female,45,1972-05-12," PHP 26,000.00 "
15762793,Jones,A,Linda,Female,36,1981-06-16," PHP 64,000.00 "
15762799,Alexander,H,Edward,Male,23,1994-06-16," PHP 55,000.00 "
15762803,Innes,J,Paul,Male,31,1986-06-01," PHP 29,000.00 "
15762821,Udinese,G,Edward,Male,33,1984-06-14," PHP 97,000.00 "
15762855,Hill,P,Barbara,Female,23,1994-05-15," PHP 91,000.00 "
15762882,Manna,D,Carol,Female,31,1986-05-28," PHP 121,000.00 "
15762902,Stanley,O,Elizabeth,Female,42,1975-05-11," PHP 25,000.00 "
15762927,Sung,B,Sharon,Female,36,1981-06-16," PHP 139,000.00 "
15762928,Venables,A,George,Male,44,1973-05-12," PHP 30,000.00 "
15762937,Chiganu,C,Barbara,Female,32,1985-06-11," PHP 133,000.00 "
15762984,McIntosh,S,George,Male,35,1982-06-02," PHP 78,000.00 "
15762993,Trevisano,I,Donald,Male,32,1985-05-21," PHP 78,000.00 "
15763029,Ch'iu,D,Mark,Male,46,1971-06-29," PHP 75,000.00 "
15763055,Onuchukwu,J,James,Male,31,1986-06-22," PHP 90,000.00 "
15763063,Price,T,Barbara,Female,25,1992-06-12," PHP 90,000.00 "
15763065,Palerma,E,Betty,Female,40,1977-06-11," PHP 156,000.00 "
15763093,Nucci,M,Helen,Female,35,1982-06-10," PHP 160,000.00 "
15763107,Little,N,Sharon,Female,30,1987-06-24," PHP 138,000.00 "
15763108,Davis,K,Christopher,Male,53,1964-06-14," PHP 55,000.00 "
15763148,Stanley,G,Paul,Male,39,1978-05-16," PHP 155,000.00 "
15763171,Hu,I,Susan,Female,25,1992-06-18," PHP 38,000.00 "
15763194,Milanesi,L,Richard,Male,34,1983-06-14," PHP 68,000.00 "
15763218,Akeroyd,A,Elizabeth,Female,41,1976-06-15," PHP 107,000.00 "
15763274,Wu,D,Richard,Male,48,1969-06-07," PHP 56,000.00 "
15763327,Craig,Q,Christopher,Male,32,1985-05-24," PHP 37,000.00 "
15763381,Chan,T,Steven,Male,30,1987-06-03," PHP 38,000.00 "
15763414,Degtyarev,F,Steven,Male,32,1985-05-13," PHP 36,000.00 "
15763415,Gray,H,Kenneth,Male,41,1976-06-24," PHP 85,000.00 "
15763431,Echezonachukwu,J,Donald,Male,36,1981-06-26," PHP 69,000.00 "
15763460,Yao,H,Christopher,Male,33,1984-05-23," PHP 120,000.00 "
15763515,Shih,C,James,Male,30,1987-06-20," PHP 120,000.00 "
15763544,Thompson,B,Kenneth,Male,47,1970-05-22," PHP 77,000.00 "
15763579,Castro,D,Elizabeth,Female,36,1981-05-25," PHP 20,000.00 "
15763612,T'an,B,George,Male,41,1976-06-20," PHP 57,000.00 "
15763613,Barlow,E,Paul,Male,30,1987-06-17," PHP 156,000.00 "
15763625,Hazon,B,Charles,Male,41,1976-05-20," PHP 111,000.00 "
15763662,Longo,S,Joseph,Male,43,1974-05-23," PHP 149,000.00 "
15763665,Y?,O,Nancy,Female,28,1989-06-16," PHP 16,000.00 "
15763683,Northern,G,Daniel,Male,32,1985-05-18," PHP 86,000.00 "
15763704,Docherty,B,Maria,Female,43,1974-06-10," PHP 125,000.00 "
15763747,Ricci,P,Charles,Male,36,1981-06-11," PHP 28,000.00 "
15763798,McMillan,R,George,Male,23,1994-06-22," PHP 39,000.00 "
15763806,Astorga,I,Richard,Male,41,1976-05-25," PHP 25,000.00 "
15763859,Brown,P,Jennifer,Female,43,1974-05-22," PHP 68,000.00 "
15763874,Ho,T,Michael,Male,46,1971-06-27," PHP 34,000.00 "
15763895,Hung,T,Joseph,Male,32,1985-06-06," PHP 26,000.00 "
15763898,Toscani,O,Helen,Female,46,1971-06-27," PHP 38,000.00 "
15763907,Watts,G,Carol,Female,39,1978-06-07," PHP 21,000.00 "
15763922,Alexandrov,O,David,Male,31,1986-05-23," PHP 20,000.00 "
15763980,Beneventi,D,Daniel,Male,30,1987-05-14," PHP 50,000.00 "
15764021,Frolov,A,Thomas,Male,34,1983-06-07," PHP 89,000.00 "
15764033,Lin,F,Jennifer,Female,43,1974-06-07," PHP 45,000.00 "
15764072,Somerville,N,Patricia,Female,31,1986-05-27," PHP 49,000.00 "
15764073,Arcuri,K,Maria,Female,36,1981-05-31," PHP 27,000.00 "
15764105,Milne,K,Barbara,Female,57,1960-06-03," PHP 63,000.00 "
15764153,Rowe,I,Sharon,Female,33,1984-06-21," PHP 36,000.00 "
15764170,Pinto,N,Donald,Male,44,1973-06-15," PHP 50,000.00 "
15764174,Bidencope,B,Lisa,Female,26,1991-06-07," PHP 138,000.00 "
15764195,Newsom,P,Daniel,Male,39,1978-06-11," PHP 78,000.00 "
15764226,Lu,J,Karen,Female,28,1989-06-18," PHP 27,000.00 "
15764237,Manfrin,Q,Michael,Male,33,1984-05-11," PHP 65,000.00 "
15764253,Ramsey,D,Steven,Male,32,1985-05-31," PHP 37,000.00 "
15764284,Torres,C,Christopher,Male,27,1990-05-09," PHP 87,000.00 "
15764293,Konovalova,M,George,Male,33,1984-06-08," PHP 54,000.00 "
15764294,Ifeatu,Q,John,Male,31,1986-05-13," PHP 59,000.00 "
15764314,Reilly,S,George,Male,36,1981-06-02," PHP 128,000.00 "
15764335,Caldwell,Q,Linda,Female,41,1976-06-18," PHP 27,000.00 "
15764343,T'ien,F,Nancy,Female,46,1971-06-28," PHP 35,000.00 "
15764351,Yuryeva,H,Mary,Female,59,1958-05-24," PHP 29,000.00 "
15764405,Williams,F,Robert,Male,29,1988-05-27," PHP 137,000.00 "
15764409,Goodman,H,James,Male,37,1980-06-14," PHP 68,000.00 "
15764419,Langdon,C,Charles,Male,27,1990-06-12," PHP 92,000.00 "
15764431,Chinwenma,A,Lisa,Female,34,1983-06-18," PHP 39,000.00 "
15764432,Hicks,C,Donna,Female,42,1975-05-17," PHP 59,000.00 "
15764444,Pan,E,James,Male,58,1959-06-13," PHP 49,000.00 "
15764448,Mackenzie,M,William,Male,35,1982-06-22," PHP 107,000.00 "
15764491,Greece,S,Thomas,Male,35,1982-05-23," PHP 36,000.00 "
15764537,Dominguez,K,Richard,Male,43,1974-05-19," PHP 17,000.00 "
15764604,Sutherland,D,Maria,Female,35,1982-05-11," PHP 90,000.00 "
15764618,Tseng,L,Lisa,Female,39,1978-06-16," PHP 59,000.00 "
15764654,Zikoranachidimma,P,James,Male,37,1980-05-29," PHP 10,000.00 "
15764661,Wang,K,Thomas,Male,33,1984-06-07," PHP 63,000.00 "
15764708,Chiabuotu,G,Charles,Male,30,1987-05-14," PHP 78,000.00 "
15764726,Kerr,N,Mark,Male,22,1995-05-05," PHP 16,000.00 "
15764841,Vidler,R,Barbara,Female,35,1982-06-02," PHP 60,000.00 "
15764866,Synnot,K,Karen,Female,43,1974-06-03," PHP 39,000.00 "
15764892,Spinelli,E,Dorothy,Female,51,1966-06-06," PHP 167,000.00 "
15764916,Rowley,M,Helen,Female,43,1974-06-18," PHP 81,000.00 "
15764922,Tu,S,Paul,Male,20,1997-05-21," PHP 60,000.00 "
15765014,Mai,K,Dorothy,Female,48,1969-05-11," PHP 38,000.00 "
15765048,Watt,B,Daniel,Male,30,1987-06-06," PHP 149,000.00 "
15765093,Coates,I,Paul,Male,23,1994-05-23," PHP 134,000.00 "
15765173,Lin,J,Susan,Female,60,1957-05-14," PHP 65,000.00 "
15765192,Jones,B,Paul,Male,26,1991-05-23," PHP 147,000.00 "
15765257,Meng,R,David,Male,31,1986-05-23," PHP 26,000.00 "
15765258,Bochsa,S,Nancy,Female,29,1988-05-06," PHP 104,000.00 "
15765266,Fleming,C,David,Male,32,1985-06-19," PHP 9,000.00 "
15765283,Wenz,K,Susan,Female,40,1977-06-28," PHP 76,000.00 "
15765287,Grant,D,Ruth,Female,38,1979-06-15," PHP 15,000.00 "
15765297,Yao,S,Paul,Male,41,1976-06-05," PHP 39,000.00 "
15765300,L?,F,William,Male,40,1977-06-05," PHP 116,000.00 "
15765311,Zhirov,F,John,Male,34,1983-05-31," PHP 45,000.00 "
15765322,Connely,A,Paul,Male,23,1994-05-13," PHP 38,000.00 "
15765345,Wood,N,John,Male,35,1982-05-09," PHP 85,000.00 "
15765375,Butusov,I,Karen,Female,46,1971-05-20," PHP 131,000.00 "
15765402,H?,H,Maria,Female,39,1978-06-18," PHP 64,000.00 "
15765415,King,P,Linda,Female,45,1972-06-05," PHP 170,000.00 "
15765457,Fowler,J,William,Male,35,1982-05-08," PHP 144,000.00 "
15765461,Giles,H,Paul,Male,47,1970-05-30," PHP 149,000.00 "
15765487,Kuo,Q,Margaret,Female,38,1979-06-09," PHP 156,000.00 "
15765518,Gregson,G,Carol,Female,51,1966-06-21," PHP 39,000.00 "
15765520,Stevenson,P,Robert,Male,27,1990-05-11," PHP 132,000.00 "
15765537,Liang,L,Paul,Male,26,1991-05-29," PHP 123,000.00 "
15765643,Hamilton,D,James,Male,37,1980-06-24," PHP 156,000.00 "
15765650,Chigolum,N,Kenneth,Male,40,1977-06-13," PHP 103,000.00 "
15765694,Bage,A,Sandra,Female,59,1958-06-22," PHP 86,000.00 "
15765732,Simmons,T,Maria,Female,24,1993-05-17," PHP 114,000.00 "
15765806,Wu,O,Michael,Male,29,1988-06-07," PHP 175,000.00 "
15765812,Trevisani,I,Mark,Male,48,1969-06-08," PHP 18,000.00 "
15765846,Chuang,R,Karen,Female,31,1986-05-12," PHP 57,000.00 "
15765857,Genovesi,P,George,Male,41,1976-05-11," PHP 36,000.00 "
15765902,Gibson,T,Richard,Male,38,1979-06-10," PHP 109,000.00 "
15765952,Milanesi,E,Donald,Male,29,1988-05-15," PHP 153,000.00 "
15765982,Chin,I,Richard,Male,41,1976-05-30," PHP 16,000.00 "
15766017,Brookman,N,Michael,Male,58,1959-06-29," PHP 47,000.00 "
15766044,Cameron,K,Paul,Male,49,1968-06-28," PHP 29,000.00 "
15766047,Sukhorukova,G,Betty,Female,41,1976-05-24," PHP 41,000.00 "
15766064,Komarova,A,Paul,Male,33,1984-05-24," PHP 76,000.00 "
15766066,Nikitina,S,Ruth,Female,28,1989-05-25," PHP 90,000.00 "
15766137,Muir,R,William,Male,34,1983-05-27," PHP 60,000.00 "
15766163,Zotova,E,Michael,Male,38,1979-05-24," PHP 46,000.00 "
15766166,Folliero,O,Steven,Male,43,1974-05-22," PHP 29,000.00 "
15766172,Tsao,B,Joseph,Male,34,1983-05-24," PHP 89,000.00 "
15766185,She,C,Michael,Male,31,1986-06-03," PHP 70,000.00 "
15766205,Yin,E,George,Male,38,1979-05-25," PHP 46,000.00 "
15766205,Yin,E,George,Male,38,1979-05-25," PHP 46,000.00 "
15766272,Folliero,M,Helen,Female,61,1956-07-02," PHP 75,000.00 "
15766288,Ikechukwu,H,Carol,Female,36,1981-06-15," PHP 151,000.00 "
15766289,Dickinson,S,Thomas,Male,47,1970-05-20," PHP 115,000.00 "
15766355,Lettiere,J,Michael,Male,49,1968-06-23," PHP 24,000.00 "
15766374,Leak,R,Paul,Male,42,1975-05-25," PHP 165,000.00 "
15766378,Marsden,T,Karen,Female,45,1972-06-25," PHP 126,000.00 "
15766417,McKinley,P,Donna,Female,60,1957-06-22," PHP 50,000.00 "
15766427,Shaw,T,Michael,Male,52,1965-06-27," PHP 157,000.00 "
15766458,Tang,F,Thomas,Male,33,1984-06-23," PHP 40,000.00 "
15766552,Rossi,D,Brian,Male,37,1980-05-09," PHP 99,000.00 "
15766575,Larionova,H,Lisa,Female,62,1955-06-02," PHP 167,000.00 "
15766609,Jowers,S,Helen,Female,47,1970-05-30," PHP 135,000.00 "
15766649,Vincent,P,Daniel,Male,38,1979-05-30," PHP 108,000.00 "
15766659,Okwudilichukwu,P,Edward,Male,33,1984-05-12," PHP 118,000.00 "
15766663,Mahmood,O,Donald,Male,22,1995-06-04," PHP 36,000.00 "
15766667,Langler,T,Christopher,Male,36,1981-06-22," PHP 59,000.00 "
15766683,Coombes,K,Michael,Male,36,1981-05-19," PHP 42,000.00 "
15766686,Nebechi,P,Linda,Female,39,1978-06-21," PHP 30,000.00 "
15766734,Castiglione,H,Daniel,Male,31,1986-05-18," PHP 80,000.00 "
15766741,McIntyre,M,James,Male,36,1981-06-01," PHP 145,000.00 "
15766746,Darwin,I,Brian,Male,35,1982-05-14," PHP 35,000.00 "
15766765,Obiuto,N,Mark,Male,39,1978-05-19," PHP 126,000.00 "
15766776,Sal,D,Mark,Male,41,1976-05-13," PHP 153,000.00 "
15766787,Piazza,Q,Jennifer,Female,35,1982-06-03," PHP 25,000.00 "
15766810,Onyemauchechi,K,Mary,Female,51,1966-06-23," PHP 53,000.00 "
15766826,North,C,Christopher,Male,26,1991-06-06," PHP 26,000.00 "
15766869,Uspenskaya,G,Michael,Male,37,1980-06-16," PHP 151,000.00 "
15766887,Iadanza,K,George,Male,39,1978-06-21," PHP 24,000.00 "
15766896,Chieloka,G,Steven,Male,37,1980-06-21," PHP 26,000.00 "
15766906,Salier,K,Jennifer,Female,25,1992-05-16," PHP 96,000.00 "
15766908,Trevisani,M,John,Male,32,1985-06-07," PHP 62,000.00 "
15767064,Davide,P,Ruth,Female,36,1981-06-09," PHP 34,000.00 "
15767129,Munz,M,Sharon,Female,60,1957-06-19," PHP 110,000.00 "
15767231,Sun,M,Daniel,Male,36,1981-06-14," PHP 93,000.00 "
15767264,Lawson,Q,Donald,Male,53,1964-06-22," PHP 25,000.00 "
15767339,Chiazagomekpere,A,Margaret,Female,53,1964-06-02," PHP 154,000.00 "
15767358,Obioma,N,Dorothy,Female,45,1972-06-08," PHP 8,000.00 "
15767391,Otutodilinna,I,Nancy,Female,32,1985-06-02," PHP 86,000.00 "
15767414,Calabresi,C,Richard,Male,40,1977-05-12," PHP 56,000.00 "
15767432,Ts'ai,P,Sharon,Female,25,1992-06-20," PHP 17,000.00 "
15767474,Lorenzo,R,Sandra,Female,57,1960-05-27," PHP 144,000.00 "
15767488,Berry,O,John,Male,36,1981-05-23," PHP 25,000.00 "
15767594,Azubuike,E,Nancy,Female,35,1982-06-06," PHP 150,000.00 "
15767598,Kent,S,David,Male,28,1989-06-20," PHP 156,000.00 "
15767626,Carpenter,D,Robert,Male,42,1975-06-19," PHP 7,000.00 "
15767681,Smalley,E,William,Male,34,1983-05-08," PHP 58,000.00 "
15767722,Richardson,J,Ruth,Female,39,1978-06-11," PHP 173,000.00 "
15767729,Smith,I,Michael,Male,25,1992-05-30," PHP 47,000.00 "
15767757,Pisano,M,Linda,Female,29,1988-05-28," PHP 16,000.00 "
15767781,Godfrey,K,Donald,Male,38,1979-06-25," PHP 38,000.00 "
15767793,Hsu,H,Jennifer,Female,38,1979-06-18," PHP 36,000.00 "
15767794,Browne,M,Kenneth,Male,31,1986-06-25," PHP 18,000.00 "
15767804,Feng,H,Donald,Male,44,1973-06-19," PHP 122,000.00 "
15767818,Graham,D,John,Male,55,1962-06-30," PHP 8,000.00 "
15767821,Bearce,P,Mark,Male,31,1986-06-26," PHP 49,000.00 "
15767821,Bearce,P,Mark,Male,31,1986-06-26," PHP 49,000.00 "
15767864,Fulton,G,David,Male,33,1984-05-08," PHP 155,000.00 "
15767871,H?,B,John,Male,48,1969-06-17," PHP 141,000.00 "
15767891,Findlay,P,Carol,Female,28,1989-06-11," PHP 57,000.00 "
15767894,Ch'ien,G,Susan,Female,21,1996-05-12," PHP 99,000.00 "
15767908,Nicholson,O,Donald,Male,38,1979-05-17," PHP 60,000.00 "
15767921,Madukwe,S,David,Male,41,1976-06-14," PHP 15,000.00 "
15767954,Osborne,R,Donna,Female,28,1989-06-12," PHP 135,000.00 "
15768006,Wu,K,Richard,Male,34,1983-05-25," PHP 15,000.00 "
15768072,Mitchell,H,Helen,Female,33,1984-06-23," PHP 35,000.00 "
15768095,Yeh,G,Robert,Male,31,1986-05-18," PHP 106,000.00 "
15768104,Wright,E,Daniel,Male,37,1980-06-26," PHP 35,000.00 "
15768120,Brown,R,William,Male,36,1981-05-24," PHP 127,000.00 "
15768124,Liu,T,Patricia,Female,34,1983-05-08," PHP 24,000.00 "
15768137,Bray,F,Donna,Female,23,1994-06-22," PHP 147,000.00 "
15768151,Romano,Q,Margaret,Female,45,1972-06-18," PHP 138,000.00 "
15768163,Griffin,J,Lisa,Female,46,1971-06-09," PHP 94,000.00 "
15768193,Trevisani,F,Richard,Male,36,1981-06-10," PHP 58,000.00 "
15768201,Paterson,R,Nancy,Female,39,1978-06-02," PHP 144,000.00 "
15768219,Sung,T,Kenneth,Male,36,1981-05-10," PHP 119,000.00 "
15768233,Chukwuebuka,F,Christopher,Male,37,1980-05-21," PHP 10,000.00 "
15768244,Macleod,K,Sandra,Female,30,1987-05-25," PHP 48,000.00 "
15768270,DeRose,K,Elizabeth,Female,31,1986-06-22," PHP 79,000.00 "
15768282,Perez,T,Steven,Male,36,1981-06-12," PHP 18,000.00 "
15768293,Sun,O,William,Male,51,1966-06-10," PHP 17,000.00 "
15768295,Warner,J,Donna,Female,34,1983-05-24," PHP 67,000.00 "
15768340,Beavers,D,Karen,Female,19,1998-06-06," PHP 140,000.00 "
15768342,Bolton,O,Daniel,Male,52,1965-06-21," PHP 36,000.00 "
15768359,Akhtar,P,Daniel,Male,36,1981-05-14," PHP 46,000.00 "
15768367,Nebechukwu,S,Elizabeth,Female,27,1990-06-17," PHP 151,000.00 "
15768387,Nott,D,Richard,Male,41,1976-05-31," PHP 38,000.00 "
15768449,Ricci,H,Sandra,Female,37,1980-06-20," PHP 140,000.00 "
15768451,MacDonald,A,Michael,Male,40,1977-05-15," PHP 35,000.00 "
15768455,Young,T,James,Male,60,1957-06-02," PHP 13,000.00 "
15768465,Sheppard,O,Kenneth,Male,35,1982-06-14," PHP 40,000.00 "
15768471,Wagner,J,Lisa,Female,54,1963-06-17," PHP 48,000.00 "
15768474,Clements,E,John,Male,34,1983-05-08," PHP 37,000.00 "
15768476,Chukwubuikem,M,Michael,Male,31,1986-06-01," PHP 28,000.00 "
15768495,Chidimma,D,Betty,Female,32,1985-05-19," PHP 120,000.00 "
15768530,Emery,I,Patricia,Female,27,1990-05-11," PHP 104,000.00 "
15768566,K?,Q,Daniel,Male,34,1983-05-30," PHP 47,000.00 "
15768574,Anderson,I,Richard,Male,58,1959-06-26," PHP 28,000.00 "
15768600,Harris,G,Kenneth,Male,50,1967-06-13," PHP 27,000.00 "
15768682,Amies,S,Edward,Male,39,1978-06-24," PHP 75,000.00 "
15768746,McLean,S,Donald,Male,33,1984-05-16," PHP 146,000.00 "
15768763,Bogdanov,T,Mark,Male,37,1980-06-23," PHP 5,000.00 "
15768777,Wang,L,Dorothy,Female,34,1983-06-24," PHP 16,000.00 "
15768816,Shen,H,David,Male,42,1975-06-03," PHP 103,000.00 "
15768881,Saunders,F,Edward,Male,29,1988-05-09," PHP 139,000.00 "
15768887,Hsing,G,Steven,Male,26,1991-06-18," PHP 75,000.00 "
15768945,Chibueze,R,Robert,Male,27,1990-06-01," PHP 86,000.00 "
15769005,Hayward,E,Charles,Male,49,1968-05-23," PHP 48,000.00 "
15769051,Shaw,J,Kenneth,Male,25,1992-06-02," PHP 163,000.00 "
15769064,Marshall,S,David,Male,39,1978-06-21," PHP 39,000.00 "
15769110,Stehle,B,Donna,Female,46,1971-06-10," PHP 60,000.00 "
15769125,Palerma,C,Sandra,Female,41,1976-05-31," PHP 57,000.00 "
15769169,Trentino,O,David,Male,41,1976-05-12," PHP 36,000.00 "
15769191,Lipton,I,Michael,Male,55,1962-06-22," PHP 144,000.00 "
15769216,Panicucci,E,Helen,Female,43,1974-06-08," PHP 56,000.00 "
15769246,Lo Duca,Q,Paul,Male,59,1958-06-26," PHP 158,000.00 "
15769254,Tuan,L,Jennifer,Female,34,1983-06-07," PHP 168,000.00 "
15769272,Clark,H,Patricia,Female,26,1991-05-15," PHP 136,000.00 "
15769308,Herbert,C,Dorothy,Female,36,1981-05-31," PHP 176,000.00 "
15769312,Forbes,G,Kenneth,Male,48,1969-05-18," PHP 161,000.00 "
15769346,Baird,E,Mary,Female,36,1981-06-26," PHP 47,000.00 "
15769353,Jenkins,C,Carol,Female,40,1977-06-03," PHP 130,000.00 "
15769356,Stevenson,D,Maria,Female,23,1994-05-23," PHP 47,000.00 "
15769389,Wan,Q,Lisa,Female,39,1978-05-18," PHP 25,000.00 "
15769402,Carpenter,M,Mark,Male,27,1990-05-08," PHP 128,000.00 "
15769412,Atkinson,O,John,Male,39,1978-06-12," PHP 140,000.00 "
15769451,Hayes,T,Margaret,Female,44,1973-06-02," PHP 18,000.00 "
15769504,Munro,R,Linda,Female,34,1983-06-13," PHP 87,000.00 "
15769516,Shcherbakov,H,Sandra,Female,42,1975-05-11," PHP 5,000.00 "
15769522,O'Connor,K,Christopher,Male,51,1966-05-18," PHP 78,000.00 "
15769548,Hyde,C,Maria,Female,37,1980-05-24," PHP 65,000.00 "
15769582,Kang,T,Donald,Male,29,1988-05-09," PHP 99,000.00 "
15769586,Horan,N,Patricia,Female,49,1968-06-06," PHP 88,000.00 "
15769596,Yen,I,Betty,Female,24,1993-05-17," PHP 29,000.00 "
15769645,Senior,G,Dorothy,Female,35,1982-05-17," PHP 58,000.00 "
15769703,West,E,Betty,Female,45,1972-06-18," PHP 72,000.00 "
15769781,Nucci,P,Barbara,Female,25,1992-05-11," PHP 9,000.00 "
15769783,Allan,J,Paul,Male,37,1980-05-24," PHP 7,000.00 "
15769818,Moore,P,Sharon,Female,37,1980-06-26," PHP 30,000.00 "
15769829,Cheng,R,James,Male,51,1966-05-29," PHP 28,000.00 "
15769902,Christie,E,Carol,Female,33,1984-06-19," PHP 71,000.00 "
15769915,Charlton,E,Sharon,Female,20,1997-06-15," PHP 5,000.00 "
15769917,Onyekachi,G,Dorothy,Female,34,1983-06-04," PHP 44,000.00 "
15769948,Palerma,O,Brian,Male,35,1982-06-21," PHP 34,000.00 "
15769955,Onuora,T,Betty,Female,40,1977-05-22," PHP 38,000.00 "
15769959,Ajuluchukwu,E,Nancy,Female,53,1964-05-30," PHP 42,000.00 "
15769974,Shih,S,Ruth,Female,35,1982-05-28," PHP 77,000.00 "
15769980,Singleton,G,Betty,Female,40,1977-06-18," PHP 67,000.00 "
15770030,Conti,D,Carol,Female,28,1989-05-15," PHP 158,000.00 "
15770039,Kuo,B,Thomas,Male,39,1978-06-13," PHP 57,000.00 "
